startup_id,company_name,sector,founding_year,funding_rounds,total_funding_usd,employee_count,founder_experience,is_unicorn,ipo_status,market_volatility,investor_count,japanese_investor,success_score,last_valuation_usd,revenue_usd,ipo_valuation_usd,ipo_return_6m,esg_score,customer_growth_rate,burn_rate
STUP_0185,TrueSolutions Technologies,AI,2020,2,3.18,24,3.421808627,0,0,71.27,4,0,90.58,372.92,,,,45.59,,2.89
STUP_0186,TrueMinds Pvt Ltd,consumer tech,2016,2,2.55,148,14.59646495,0,0,97.73,3,0,70.66,714.41,,,,64.49,55.83,3.71
STUP_0187,FutureLogic Ventures,fintech,2020,2,2.58,71,2.873557598,0,0,91.79,4,0,57.26,188.83,,,,,179.17,
STUP_0188,TrueVision Pvt Ltd,ecommerce,2016,3,2.22,57,8.715743976,0,0,57.33,2,0,60.54,433.48,16.01,,,17.19,145.84,
STUP_0189,BlueWorks Technologies,consumer tech,2016,3,2.28,26,4.714739482,0,0,57.28,1,1,45.7,230.57,19.12,,,40.96,229.44,24.67
STUP_0190,InnoVision Ventures,ecommerce,2021,0,4.92,93,0,0,0,85.38,7,0,50.17,855.15,6.49,,,,35.07,5.11
STUP_0191,RedNetworks Technologies,fintech,2017,0,58.12,81,1.64013049,0,0,32.78,1,0,43.13,636.92,16.26,,,,95.43,0.61
STUP_0192,BrightWorks Technologies,mobility,2020,2,37.14,64,13.19854899,0,0,113.9,5,0,62.64,939.93,10.59,,,55.75,195.23,2.5
STUP_0193,TechVision Labs,sustainability,2022,3,8.38,57,10.86133888,0,1,83.58,2,0,61.25,194.82,7.06,1033.33,-31.96,7.89,176.86,3.38
STUP_0194,RapidVision Labs,consumer tech,2016,2,3.13,36,3.760578692,0,1,85.27,6,0,34.45,,,11826.36,42.69,39.26,174.99,0.14
STUP_0195,RedWave Innovations,fintech,2013,3,7.67,684,7.746793842,0,1,76.12,2,0,62.98,,,2853.4,-14.45,42.58,422.95,1.67
STUP_0196,QuantumWave Labs,fintech,2019,1,2.69,34,12.94747292,0,0,101.47,7,0,31.84,,,,,36.71,,
STUP_0197,GreenSystems Ventures,logistics,2014,3,12.35,6,25.37803681,0,0,21.36,4,0,26.1,779.32,198.67,,,,121.14,0.21
STUP_0198,BlueLogic,cleantech,2016,0,1.67,7,9.041599776,0,0,86.41,3,0,43.24,904.8,28.94,,,49.75,22.34,10.42
STUP_0199,QuantumVision Ventures,consumer tech,2020,4,8.58,19,7.130753841,0,0,12.62,4,0,41.98,370.66,8.12,,,27.29,,0.71
STUP_0200,BlueVision,sustainability,2022,1,6.26,71,4.738000083,0,0,75.84,1,0,48.55,663.76,87.85,,,,6.04,1.14
STUP_0201,TrueWave Ventures,logistics,2014,2,3.98,116,14.66422472,0,0,96.31,1,0,45.62,240.26,,,,45.72,177.14,1.18
STUP_0202,InnoWave Ventures,fintech,2020,4,54.74,42,4.32647352,0,0,46.74,5,0,68.38,773.61,114.94,,,33.19,79.75,
STUP_0203,TechSolutions,fintech,2017,0,2.23,123,17.50757544,0,0,34.46,4,0,39.32,656.47,,,,28.97,500,3.28
STUP_0204,TrueWorks Technologies,consumer tech,2015,1,0.69,103,14.84179711,0,0,85.72,2,0,37.35,277.75,,,,39.41,,
STUP_0205,RedMinds Innovations,deeptech,2019,2,9.69,35,7.580406973,0,0,28.84,1,0,39.57,18.69,,,,34.9,,4.45
STUP_0206,BrightLab Labs,ecommerce,2017,2,5.19,21,12.08799163,0,0,27.85,2,0,36.78,519.91,27.51,,,46.03,67.06,3.33
STUP_0207,GreenMinds Labs,deeptech,2016,2,3.64,63,15.51933196,0,1,11.52,4,0,52.34,552.87,41.29,13175.21,-35.75,,182.61,11.22
STUP_0208,NextNetworks Ventures,cleantech,2019,0,17.12,45,8.551953246,0,0,46.58,1,0,64.3,353.62,61.63,,,41.74,5.08,0.09
STUP_0209,TrueSystems Pvt Ltd,cleantech,2019,3,1.7,42,5.101675236,0,0,32.53,4,0,43.03,717.87,7.99,,,57.84,146.92,4.42
STUP_0210,RedSolutions Labs,ecommerce,2020,6,37.11,122,8.561294885,0,0,31.32,2,0,47.54,532.77,36.66,,,61.54,103.79,
STUP_0211,TrueMinds Technologies,edtech,2017,1,7.78,220,11.27562583,0,0,30.31,3,0,49.22,537.46,113.43,,,,,9.08
STUP_0212,BrightLab Labs,consumer tech,2012,3,34.63,70,4.236092409,0,0,42.48,3,1,36.81,565.12,51.22,,,,2.84,0.12
STUP_0213,TrueMinds Ventures,sustainability,2019,0,16.05,17,10.54241786,0,0,18.62,1,0,62.4,562.8,11.3,,,64.91,,14.4
STUP_0214,BrightMinds Technologies,agritech,2020,9,16.42,97,6.330198909,0,0,38.57,1,0,67.83,968.5,8.22,,,39.46,57.79,1.91
STUP_0215,QuantumSystems Labs,consumer tech,2017,3,8.19,31,4.882996528,0,0,105.51,3,1,36.5,665.45,,,,,8.92,
STUP_0216,NextSystems Pvt Ltd,fintech,2018,2,6.08,7,8.07205687,0,0,55.33,4,0,62.04,901.46,18.67,,,54.64,,1.95
STUP_0217,FutureLogic Labs,agritech,2019,1,5.26,62,14.73996659,0,0,100.31,1,0,78.39,479.6,5.89,,,,93.86,13.45
STUP_0218,NextLogic Labs,consumer tech,2017,0,2.02,115,14.40920098,0,1,61.76,6,0,32.15,841.07,,7641.87,67.52,16.58,,
STUP_0219,SmartAnalytics Ventures,ecommerce,2020,1,1.67,62,9.61993671,0,0,107.16,3,0,67.75,26.54,3.47,,,18.38,,1.98
STUP_0220,FutureWave Innovations,ecommerce,2021,1,1.93,15,2.672072718,0,0,12.31,1,0,59.21,128.31,10.57,,,,,2.19
STUP_0221,TechVision Labs,mobility,2015,0,5.1,91,9.983538631,0,0,70.17,3,0,46.41,583.97,8.74,,,44.95,,1.55
STUP_0222,InnoLab Pvt Ltd,mobility,2016,1,1.55,135,11.94483213,0,0,56.12,7,1,58.26,450.75,,,,64.35,51.93,6.63
STUP_0223,TrueAnalytics Technologies,agritech,2014,1,11.9,33,13.10621555,0,0,43.24,3,0,41.15,509.96,7.74,,,49.51,,
STUP_0224,NextWorks Technologies,deeptech,2014,5,1.02,112,5.280164417,0,0,69.14,5,0,54.11,197.5,13.69,,,,86.12,
STUP_0225,BlueNetworks,fintech,2017,2,3.68,12,11.70472417,0,0,72.04,1,0,52.08,,,,,33.81,231.36,3.05
STUP_0226,RapidAnalytics Labs,AI,2012,1,16.56,78,8.557017695,1,0,72.37,3,0,52.07,5060.42,91.61,,,37.04,130.65,2.93
STUP_0227,SmartLogic Labs,cleantech,2017,2,15.17,53,12.71986223,0,0,22.01,5,0,51.39,,13.67,,,42.35,,4.46
STUP_0228,NextSystems Pvt Ltd,mobility,2021,2,50.73,160,9.041924843,0,0,98.18,1,1,51.73,190.11,15.9,,,69.66,31.71,10.88
STUP_0229,BrightMinds Ventures,ecommerce,2018,1,2.95,51,3.994249658,0,0,33.24,2,0,46.98,15.89,69.15,,,63.05,62.94,
STUP_0230,TechAnalytics Ventures,mobility,2019,0,1.18,33,5.033902255,0,0,59.74,1,0,54.08,,32.38,,,47.56,35.7,2.1
STUP_0231,GreenWorks Pvt Ltd,sustainability,2019,1,1.43,76,13.47038206,0,0,27.23,1,0,76.7,489.65,,,,,55.92,3.98
STUP_0232,BrightAnalytics Innovations,fintech,2017,2,7.07,61,12.14252019,0,0,17.87,3,0,42.74,447.46,20.16,,,,42.17,10.3
STUP_0233,TechLab Labs,edtech,2017,4,45.67,36,6.48096143,0,0,82.65,2,0,22.33,,,,,80.11,,
STUP_0234,NextSystems Labs,healthtech,2021,4,4.96,42,7.946817176,0,0,74.19,2,0,42.85,,,,,,12.82,1.33
STUP_0235,SmartSolutions Innovations,fintech,2018,4,17.97,32,6.929096209,0,0,63.57,3,1,52.57,120.31,40.17,,,,27.37,2.49
STUP_0236,RedLogic Ventures,ecommerce,2021,0,3.06,27,9.704606432,0,0,119.88,5,0,44.51,341.71,64.22,,,,,0.55
STUP_0237,RedSolutions Pvt Ltd,mobility,2017,2,12.01,91,4.304400993,0,0,105.39,2,0,27.89,520.21,,,,33.33,123.27,5.7
STUP_0238,RedLogic Technologies,healthtech,2020,5,0.79,52,11.30367679,0,0,119.19,4,0,32.4,950.64,6.33,,,54.05,98.39,
STUP_0239,BrightSolutions Innovations,mobility,2024,4,3.86,40,6.608538166,0,1,40.54,4,0,45.72,811.98,8.03,13401.77,10.52,55.59,93,0.8
STUP_0240,BlueWave Pvt Ltd,consumer tech,2024,1,2.72,14,14.97604827,0,0,73.84,2,0,44.05,939.93,,,,,288.47,
STUP_0241,InnoSolutions Technologies,deeptech,2015,1,17.94,47,10.96235271,0,0,66.63,1,0,60.72,32.46,2.04,,,51.05,,6.39
STUP_0242,NextWave Ventures,sustainability,2018,3,3.86,14,9.214237335,0,0,92.75,3,0,48.03,133.9,63.54,,,37.31,54.5,1.57
STUP_0243,NextSolutions Technologies,fintech,2019,1,3.94,326,0.904249054,0,0,13.89,3,0,42.56,899.7,36.74,,,47.12,154.38,4.29
STUP_0244,BrightLab Ventures,healthtech,2016,3,12.1,72,2.739089352,0,0,26.69,3,1,42.67,615.96,19.27,,,40.48,115.58,0.73
STUP_0245,RedSolutions Pvt Ltd,logistics,2018,3,2.55,33,15.52411159,0,0,76.72,1,0,35.85,715.74,2.36,,,34.16,278.36,5.16
STUP_0246,QuantumWave Pvt Ltd,consumer tech,2013,3,2.88,51,7.20669123,0,0,40.58,2,0,77.67,356.28,14.58,,,,191.44,2.91
STUP_0247,QuantumSolutions Ventures,fintech,2019,2,1.63,43,7.750327535,0,0,75.45,3,0,48.1,959.82,17.02,,,57.89,38.72,
STUP_0248,SmartVision Pvt Ltd,agritech,2021,1,6.27,190,8.431600018,0,0,58.09,7,1,57.12,,14.69,,,42.13,287.74,4.8
STUP_0249,GreenWave Pvt Ltd,healthtech,2020,3,22.91,37,7.104639764,0,0,74.17,1,0,42.66,797.98,3.17,,,31.13,237.18,
STUP_0250,QuantumAnalytics,edtech,2019,6,3.52,45,4.996071705,0,0,93.49,3,0,53.55,419.6,7.28,,,68.53,58.28,0.4
STUP_0251,FutureNetworks Technologies,deeptech,2018,1,2.46,249,19.07984263,0,0,53.06,4,0,49.54,,,,,85.98,17.99,0.51
STUP_0252,BrightVision Innovations,healthtech,2015,3,1.86,58,13.21014443,0,0,101.08,1,0,42.82,348.48,,,,23.68,,1.81
STUP_0253,FutureAnalytics Innovations,logistics,2018,0,7.2,119,12.9718359,0,0,68.03,1,0,54.76,804.71,34.03,,,51.56,228,19.22
STUP_0254,RedMinds,mobility,2021,1,10.33,91,12.49928952,0,0,14.04,2,0,41.79,575.92,107.2,,,46.09,,4.47
STUP_0255,QuantumWorks,edtech,2015,1,1.96,17,7.178912706,0,0,109.13,1,1,47.75,768.12,45.17,,,20.25,,0.59
STUP_0256,FutureLab,mobility,2018,2,2.44,16,0,0,0,60.8,1,0,59.47,816.82,,,,,,8.23
STUP_0257,TrueLogic Innovations,deeptech,2016,4,6.4,198,9.693698387,0,0,83.04,2,0,45.24,691.84,10.82,,,32.04,,6.9
STUP_0258,InnoMinds Technologies,fintech,2016,3,8.58,59,9.350410419,0,0,101.98,1,0,66.48,82.79,10.51,,,,,1.27
STUP_0259,RedMinds Technologies,consumer tech,2018,1,17.39,430,7.730236622,0,0,63.44,3,0,72.99,843.71,2.85,,,58.56,182.63,1.62
STUP_0260,RedLogic Pvt Ltd,ecommerce,2018,1,5.81,119,11.23913521,0,0,16.34,1,0,39.01,345.83,,,,,16.92,
STUP_0261,BlueWave Labs,consumer tech,2016,0,4.45,28,14.7224853,0,0,84.66,3,0,48.98,595.83,12.53,,,47.93,,1
STUP_0262,TechLab Pvt Ltd,logistics,2013,2,0.85,44,12.08508669,0,0,27.65,5,0,63.11,965.2,37.42,,,24.61,212.78,
STUP_0263,BrightVision Technologies,fintech,2019,1,3.44,51,15.12913033,1,0,101.61,2,0,64.33,,3.28,,,50.54,6.55,
STUP_0264,QuantumWave Technologies,edtech,2018,1,28.44,35,3.488502035,0,0,80.72,2,0,87.13,,,,,61.38,59.58,4.85
STUP_0265,BlueNetworks Labs,healthtech,2018,0,14.94,31,9.399691971,0,0,66.35,5,0,24.06,347.15,90.67,,,,32.95,0.7
STUP_0266,NextMinds Pvt Ltd,healthtech,2013,1,0.79,16,0,0,0,89.92,4,0,50.81,704.06,25.97,,,89.98,170.73,1.33
STUP_0267,BlueNetworks Innovations,fintech,2015,1,1.18,112,10.73565801,0,0,60.53,1,0,54.63,,34.4,,,31.05,121.23,2.46
STUP_0268,BrightNetworks Technologies,fintech,2020,0,5.63,60,12.78229246,0,0,24.77,2,0,58.8,153.87,59.34,,,19.9,8.04,0.96
STUP_0269,GreenAnalytics,logistics,2018,0,5.17,157,3.305696025,0,0,76.85,4,0,33.06,487.01,,,,,,4.45
STUP_0270,BlueNetworks,healthtech,2018,4,8.86,64,9.987739931,0,0,106.34,1,0,40.65,943.68,15.31,,,,0.47,7.62
STUP_0271,RapidVision Innovations,deeptech,2020,3,1.12,56,18.88909769,0,0,37.26,1,0,83.97,,14.3,,,48.82,35.47,4.71
STUP_0272,NextWave Ventures,deeptech,2020,0,8.98,13,13.99833605,0,0,27.63,5,0,21.77,673.04,3.57,,,53.89,8.97,3.79
STUP_0273,TechLogic,fintech,2014,0,5.94,40,8.100613749,0,0,21.05,2,0,62.81,653.14,12.94,,,37.67,247,3.59
STUP_0274,GreenSolutions Labs,ecommerce,2020,4,4.54,46,12.60684082,0,0,52.3,3,0,51.26,987.66,6.71,,,,164.39,3.85
STUP_0275,SmartVision,mobility,2018,2,3.98,23,12.41833615,0,0,90.27,2,0,61.32,,10.38,,,,75.19,0.73
STUP_0276,GreenWave Pvt Ltd,fintech,2015,3,0.77,187,11.98415294,0,0,105.62,2,0,43.31,,135.96,,,73.74,6.51,1.57
STUP_0277,InnoWave,sustainability,2022,1,1.29,30,16.86694514,0,0,35.79,2,0,60.9,651.03,,,,60.12,,
STUP_0278,BrightAnalytics Pvt Ltd,consumer tech,2015,0,4.37,161,6.74977996,0,0,117.09,3,0,41.07,982,6.93,,,42.72,67.37,0.71
STUP_0279,TechSystems Technologies,sustainability,2014,3,8.97,122,13.78424113,0,0,42.7,8,0,45.89,757.54,49.19,,,61.15,140.6,7.06
STUP_0280,SmartWave Pvt Ltd,sustainability,2016,0,2.5,52,6.294041666,0,0,79.1,6,0,55.19,709.59,,,,28.79,91.68,1.72
STUP_0281,GreenSolutions,agritech,2014,2,2.47,22,10.25469959,0,0,89.41,3,0,46.85,759.42,21.69,,,,55.05,3.25
STUP_0282,BlueMinds Technologies,edtech,2016,1,15.55,132,15.24730027,0,0,29.25,2,0,12.43,41.38,26.1,,,34.96,,
STUP_0283,QuantumNetworks Labs,deeptech,2022,1,1.41,80,0,0,1,110.89,4,0,33.5,835.38,5.15,4232.38,22.39,50.7,2.36,7.13
STUP_0284,BrightWorks Labs,edtech,2014,4,2.58,59,10.77512511,0,0,96.26,1,0,59.83,959.7,28.89,,,59.28,,0.08
STUP_0285,FutureLogic Ventures,mobility,2017,2,1.45,152,7.073115981,0,0,100.9,5,0,77.86,97.71,28.51,,,38.38,42.2,4.89
STUP_0286,TrueWorks Technologies,healthtech,2015,0,10.66,545,7.876222358,0,0,73.65,3,0,10.95,679.97,,,,,18.46,
STUP_0287,RapidVision Innovations,mobility,2018,2,1.5,29,9.249130474,0,0,113.37,5,0,49.45,500.76,,,,73.06,78.15,3.79
STUP_0288,TrueSystems Innovations,edtech,2017,0,2.52,394,0.636714372,0,0,72.08,1,0,54.79,,12.72,,,32.05,262.34,0.12
STUP_0289,RedSystems Innovations,ecommerce,2013,0,16.52,184,9.28915697,0,0,82.4,3,0,45.74,400.71,11.51,,,59.52,,3.61
STUP_0290,BlueSystems Labs,deeptech,2015,3,4.26,16,7.6847616,0,0,87.47,2,0,48.79,854.96,18.26,,,62.76,24.18,5
STUP_0291,QuantumMinds,ecommerce,2015,1,4.55,6,5.83704194,0,0,61.45,3,0,42.09,,22.61,,,45.94,9.36,7.34
STUP_0292,RedNetworks Innovations,agritech,2017,2,4.47,59,0.065786252,0,0,108.07,2,0,54.44,,,,,24.78,133.62,2.19
STUP_0293,TrueWorks Labs,healthtech,2017,2,22.13,166,11.02021765,0,1,105.45,5,0,56.84,949.9,35.74,20537.23,-59.64,39.12,85.55,3.79
STUP_0294,FutureWorks,sustainability,2020,2,6.37,44,1.268053604,0,0,48.77,1,1,59.37,729.29,,,,61.33,234.86,
STUP_0295,InnoSystems Ventures,healthtech,2019,1,3.68,18,11.85973534,0,0,37.8,3,0,47.93,599.28,36.36,,,72.83,,
STUP_0296,TechNetworks Technologies,sustainability,2013,1,5.75,33,0,0,0,78.01,2,0,30.59,824.21,9.82,,,,28.37,0.3
STUP_0297,BlueNetworks Labs,edtech,2014,2,17.68,46,6.941065105,0,0,95.98,3,0,40.95,31.65,15.46,,,36.44,21.79,
STUP_0298,SmartNetworks Innovations,fintech,2020,2,39.58,74,8.563003842,1,0,100.7,4,1,69.01,1346,12.92,,,28.27,7.07,5.88
STUP_0299,RedMinds Technologies,fintech,2014,1,4.49,60,17.67355125,0,0,72.18,2,0,66.21,,,,,53.82,53.23,0.44
STUP_0300,SmartWorks Labs,consumer tech,2017,1,1.19,16,0,0,0,88.8,1,0,63.33,814.44,16.86,,,,9.1,9.34
STUP_0301,RedAnalytics Ventures,ecommerce,2019,1,1.36,66,0,0,0,23.32,3,0,50.67,505.24,,,,,,3.05
STUP_0302,BrightSolutions,logistics,2018,1,24.2,33,10.64211265,0,0,55.61,2,0,38.2,63.84,26.14,,,53.78,7,6.51
STUP_0303,BrightSystems Labs,sustainability,2019,2,17.11,9,5.31291801,0,0,60.1,1,0,70.97,780.55,38.56,,,48.81,115.89,8.28
STUP_0304,GreenSystems Technologies,ecommerce,2017,1,4.89,78,3.241879235,0,0,45.64,3,0,32.04,125.45,,,,28.91,11.57,5.97
STUP_0305,TrueWorks Technologies,fintech,2013,2,3.49,71,12.79129823,0,0,103.16,1,0,29.41,76.18,20.98,,,60.47,110.3,
STUP_0306,GreenAnalytics Technologies,fintech,2014,4,5.74,5,6.34235649,0,0,41.92,1,0,5.98,117.03,,,,62.46,148.7,1.18
STUP_0307,TechLogic Technologies,healthtech,2017,3,26.91,107,13.05831282,0,0,96.2,2,0,61,730.29,33.88,,,,41.93,8.39
STUP_0308,RapidSystems Pvt Ltd,ecommerce,2016,3,4.24,17,3.017492529,0,0,18.44,4,1,46.13,458.25,41.25,,,,91.49,
STUP_0309,NextSolutions,deeptech,2014,1,2.11,65,11.35416697,0,0,55.34,4,0,45.99,,190.54,,,,21.02,10.06
STUP_0310,FutureNetworks Labs,logistics,2022,0,3.41,37,17.90480695,0,0,101.18,1,0,52.99,260.66,,,,38.93,,5.99
STUP_0311,TechLogic Innovations,ecommerce,2015,1,21.21,42,15.71678985,0,0,94.75,4,0,57.54,,29.22,,,43.32,142.33,0.2
STUP_0312,RapidSystems Innovations,ecommerce,2011,1,0.83,19,10.79183336,0,0,65.24,1,0,51.57,646.22,16.28,,,55.19,171.71,13.6
STUP_0313,BlueAnalytics Pvt Ltd,healthtech,2020,3,28.01,9,8.638686047,0,0,84.33,1,1,46.45,455.1,7.45,,,,6.06,
STUP_0314,BrightWorks,mobility,2020,3,1.4,24,11.11238458,0,0,34.36,2,0,28.61,577.93,8.07,,,,243.77,0.14
STUP_0315,FutureSystems Labs,consumer tech,2018,3,3.35,57,0,0,0,112.35,2,0,53.5,888.04,4.51,,,63.11,,4.57
STUP_0316,RedSystems Pvt Ltd,ecommerce,2016,2,4.02,46,9.644899175,0,0,118.45,3,0,62.21,377.06,167.15,,,,75.97,
STUP_0317,BlueMinds,cleantech,2022,1,8.64,21,20.58234099,0,0,100.86,4,0,59.51,356.17,9.57,,,,58.33,9.92
STUP_0318,InnoWave Ventures,mobility,2016,2,3.62,59,5.24786014,0,0,65.55,1,0,23.93,745.75,,,,80.14,92.19,2.26
STUP_0319,NextLogic Pvt Ltd,consumer tech,2019,1,12.46,26,3.930338096,0,0,97.39,6,0,39.25,689.36,5.89,,,38.09,87.85,0.16
STUP_0320,InnoSystems Ventures,fintech,2016,0,10.52,21,12.92123043,0,0,52.62,4,0,57.73,148.22,8.62,,,,56.59,3.33
STUP_0321,SmartLogic Technologies,agritech,2018,0,21.11,40,11.85439579,0,0,53.38,4,0,48.05,717.28,,,,44.35,45.3,0.62
STUP_0322,NextLogic Technologies,consumer tech,2017,1,3.58,9,14.60792229,0,0,116.85,1,0,46.61,,7.38,,,43.71,,
STUP_0323,FutureMinds Technologies,healthtech,2015,5,2.46,10,7.056915216,0,0,35.11,5,1,44.31,684.19,15.57,,,,,5.24
STUP_0324,BlueMinds Ventures,agritech,2016,0,27.45,54,0.790069512,0,0,52.79,1,0,70.64,,,,,,73.72,1.02
STUP_0325,BrightWave Ventures,mobility,2018,1,1.47,23,0.224119033,1,0,37.27,2,0,57.19,,21.27,,,39.15,146.35,0.04
STUP_0326,TechSolutions Innovations,edtech,2015,0,16.34,23,12.11817922,0,0,118.21,1,0,37.24,259.97,84.36,,,,36.92,0.31
STUP_0327,TrueLab Ventures,agritech,2016,2,9.55,15,9.596074964,1,0,26.41,4,0,63.39,6543.45,42.93,,,35.16,3.68,9.47
STUP_0328,TechSolutions,agritech,2018,3,2.16,172,15.46798415,0,0,47.68,8,0,36.33,927.98,23.78,,,,,
STUP_0329,QuantumLab Labs,consumer tech,2020,3,10.25,23,11.16467918,0,0,74.16,2,0,72.06,571.52,,,,62.63,26.43,1.87
STUP_0330,BrightMinds,ecommerce,2018,3,8.88,28,9.101326155,1,0,56.15,5,0,62.29,9302.38,23.69,,,,23.78,16.67
STUP_0331,TrueVision Pvt Ltd,mobility,2018,3,11.24,34,10.76297848,1,0,55.58,2,0,46.17,3714.82,,,,21.79,114.57,0.98
STUP_0332,GreenAnalytics Pvt Ltd,deeptech,2013,1,4.85,52,0.562432435,0,0,75.09,2,0,61.05,23.58,,,,55.1,83.46,3.14
STUP_0333,GreenWorks Innovations,ecommerce,2021,4,22.97,154,3.310917503,0,0,50.6,2,0,55.66,681.31,473.85,,,54.95,,1.29
STUP_0334,BlueVision Innovations,ecommerce,2018,0,4.35,48,10.31172081,0,0,57.55,2,0,58.3,308.43,42.04,,,30.58,302.27,0.94
STUP_0335,TrueLab Pvt Ltd,consumer tech,2017,2,2.31,12,12.09475665,0,1,99.32,2,0,43.48,397.05,,17447.17,18.18,,4.76,1.44
STUP_0336,TrueMinds Labs,edtech,2018,2,4.48,42,5.97146402,0,0,62.66,4,0,49.45,760.44,19.44,,,41.67,,
STUP_0337,TechWorks Technologies,mobility,2016,2,5.19,307,13.46691914,0,0,65.8,6,0,69.89,203.46,,,,29.88,248.69,7.65
STUP_0338,RedAnalytics Pvt Ltd,sustainability,2018,2,1.04,120,8.001994611,0,0,93.59,3,0,37.96,592.62,39.35,,,17.02,52.09,1.91
STUP_0339,SmartAnalytics Pvt Ltd,edtech,2020,4,2.77,19,10.50976123,0,0,83.24,3,0,51.66,,13.21,,,8.33,20.9,1.77
STUP_0340,BlueSystems Technologies,deeptech,2011,3,2.3,193,14.65319537,0,0,16.38,4,0,59.24,519.48,31.23,,,9.98,,5.69
STUP_0341,InnoNetworks Technologies,deeptech,2016,1,2.04,19,19.66584889,0,1,83.19,3,1,46.51,144.55,12.71,13780,3.92,29.79,,
STUP_0342,TechSolutions Technologies,healthtech,2020,3,2.89,83,10.51376988,0,0,23.17,1,1,65.72,,16.33,,,41.18,50.42,0.32
STUP_0343,FutureNetworks Technologies,fintech,2017,2,30.05,50,5.402454963,0,0,45.26,6,0,45.94,677.31,,,,40.3,26.05,3.25
STUP_0344,RapidWave Labs,fintech,2018,4,7.46,19,2.379251415,0,1,47.12,3,0,34.28,463.97,9.8,19470.55,5.59,90.11,,3.6
STUP_0345,SmartSystems Ventures,fintech,2020,0,3.16,38,5.576700947,0,0,83.99,3,1,88.01,407.48,18.21,,,,,2.39
STUP_0346,InnoLogic Pvt Ltd,consumer tech,2020,1,11.31,41,4.116431958,0,0,33.42,6,0,77.32,448.79,,,,38.22,151.01,6.41
STUP_0347,InnoAnalytics,consumer tech,2018,2,1.52,47,1.929994005,0,0,94.64,3,0,30.33,257.6,3.48,,,38.19,159.76,
STUP_0348,QuantumSystems Ventures,agritech,2023,0,4.13,343,13.69085179,0,0,80.33,2,0,46.02,517.25,10.26,,,64.35,,11.02
STUP_0349,NextWave Labs,logistics,2019,2,6.08,13,7.071217581,0,0,13.64,3,0,66.19,192.33,30.92,,,43.36,33.73,0.38
STUP_0350,NextSolutions Innovations,cleantech,2015,4,10.91,89,9.801447717,0,0,32.39,2,0,62.8,,69.88,,,67.33,89.53,7.32
STUP_0351,RedMinds Labs,fintech,2017,0,0.68,102,3.063276048,0,0,69.47,1,0,53.8,191.98,5.46,,,,60.24,4.19
STUP_0352,RedNetworks,consumer tech,2018,1,12.35,6,13.43217283,0,0,91.59,5,0,30.5,575.61,17.33,,,,,
STUP_0353,BlueAnalytics Pvt Ltd,ecommerce,2017,4,5.48,160,17.11222607,0,0,58.29,2,0,54.61,53.27,,,,43.67,27.58,3.63
STUP_0354,SmartLab Labs,agritech,2018,1,1.74,5,6.365015624,0,1,15.61,2,0,40.25,972.1,37.3,1868.68,46.55,0,173.31,0.03
STUP_0355,TrueLogic Ventures,edtech,2017,2,0.93,68,17.29122481,0,0,32.25,4,0,55.33,903.76,109.75,,,,141.26,3.98
STUP_0356,TrueAnalytics Technologies,consumer tech,2016,4,1.53,58,9.008102096,0,0,53.07,3,0,42.53,,14.36,,,69.83,,7.07
STUP_0357,TrueWorks Ventures,consumer tech,2023,2,1.81,33,11.90006703,0,0,28.18,3,0,43.58,,14.81,,,,91.13,3.24
STUP_0358,TechWorks Innovations,edtech,2015,1,1.76,265,11.1259361,0,0,109.84,1,0,51.42,657.31,20.46,,,29.82,84.68,
STUP_0359,InnoNetworks Labs,ecommerce,2017,1,2.8,13,8.843466488,0,0,32.26,3,0,32.96,550.12,7.12,,,55.9,49.85,
STUP_0360,QuantumLogic,fintech,2017,4,1.83,134,1.031381568,0,0,34.28,2,1,50.43,756.7,20.77,,,70.9,263.49,14.92
STUP_0361,BlueSystems Labs,AI,2015,0,2.66,87,15.66837318,0,0,24.15,5,0,43.57,668.93,41.11,,,51.12,,17.33
STUP_0362,TrueMinds,healthtech,2014,1,17.72,36,18.67533142,0,0,47.83,1,0,46.47,402.43,,,,34.1,177.55,23.81
STUP_0363,BrightLogic Ventures,mobility,2020,2,4.51,49,12.17296924,1,0,79.54,3,0,40.51,,,,,,,0.66
STUP_0364,BlueWorks Pvt Ltd,cleantech,2022,2,20.97,22,14.43577134,0,0,110.6,7,0,58.27,791,14.55,,,20.67,155.86,1.24
STUP_0365,NextLab Ventures,mobility,2017,3,3.31,12,10.4518311,0,0,14.74,4,0,67.18,371.55,,,,51.13,5.27,3.6
STUP_0366,FutureWave,consumer tech,2016,1,8.73,29,5.811773875,0,0,99.08,3,0,55.1,532.35,15.78,,,53.87,384.74,8.51
STUP_0367,RapidLab Pvt Ltd,cleantech,2016,3,2.39,27,9.003693135,0,0,64.64,1,0,62.01,6.77,,,,65.46,15.42,4.79
STUP_0368,BrightWorks,agritech,2017,2,4.01,11,14.15016779,0,0,87.62,4,0,55.24,504.29,5,,,,1.78,3.91
STUP_0369,NextSystems Technologies,logistics,2017,0,4.42,136,11.00690104,0,0,30.54,1,0,55.55,966.08,,,,13.72,38.37,3.66
STUP_0370,RedSolutions Ventures,logistics,2022,1,6.28,47,6.691298054,0,0,50.2,3,0,42.65,677.45,12.99,,,40.37,53.68,
